"MunicipalityName","FIPS_ID","Year","Population"
"Dacono",19080,2001,3139
"De Beque",19355,2001,471
"Deer Trail",19630,2001,592
"Del Norte",19795,2001,1851
"Delta",19850,2001,7938
"Denver",20000,2001,563300
"Dillon",20440,2001,819
"Dinosaur",20495,2001,314
"Dolores",20770,2001,865
"Dove Creek",21265,2001,706
"Durango",22035,2001,15097
"Eads",22145,2001,737
"Eagle",22200,2001,3109
"Eaton",22860,2001,3131
"Eckley",23025,2001,272
"Edgewater",23135,2001,5472
"Elizabeth",23740,2001,1503
"Empire",24620,2001,390
"Englewood",24785,2001,32793
"Erie",24950,2001,7956
"Estes Park",25115,2001,5648
"Evans",25280,2001,11944
"Fairplay",25610,2001,644
"Federal Heights",26270,2001,11756
"Firestone",26600,2001,3417
"Flagler",26765,2001,631
"Fleming",26875,2001,463
"Florence",27040,2001,3746
"Fort Collins",27425,2001,124271
"Fort Lupton",27700,2001,7336
"Fort Morgan",27810,2001,11113
"Fountain",27865,2001,16221
"Fowler",27975,2001,1192
"Foxfield",28105,2001,719
"Fraser",28305,2001,906
"Frederick",28360,2001,3868
"Frisco",28690,2001,2757
"Fruita",28745,2001,7135
"Garden City",29185,2001,331
"Genoa",29680,2001,204
"Georgetown",29735,2001,1097
"Gilcrest",29955,2001,1155
"Glendale",30340,2001,4468
"Glenwood Springs",30780,2001,8175
"Golden",30835,2001,17256
"Granada",31550,2001,617
"Granby",31605,2001,1815
"Grand Junction",31660,2001,46555
"Grand Lake",31715,2001,425
"Greeley",32155,2001,80992
"Green Mountain Falls",32650,2001,724
"Greenwood Village",33035,2001,11695
"Grover",33310,2001,152
"Gunnison",33640,2001,5503
"Gypsum",33695,2001,4575
"Hartman",34520,2001,107
"Haswell",34740,2001,82
"Haxtun",34960,2001,985
"Hayden",35070,2001,1639
"Hillrose",36610,2001,257
"Holly",37215,2001,1019
"Holyoke",37270,2001,2275
"Hooper",37380,2001,121
"Hot Sulphur Springs",37600,2001,536
"Hotchkiss",37545,2001,1002
"Hudson",37820,2001,1612
"Hugo",37875,2001,873
"Idaho Springs",38370,2001,1925
"Ignacio",38535,2001,820
"Iliff",38590,2001,233
"Jamestown",39195,2001,291
"Johnstown",39855,2001,4785
"Julesburg",39965,2001,1438
"Keenesburg",40185,2001,981
"Kersey",40515,2001,1389
"Kim",40570,2001,66
"Kiowa",40790,2001,635
"Kit Carson",41010,2001,249
"Kremmling",41560,2001,1567
"La Jara",42055,2001,882
"La Junta",42110,2001,7435
"La Salle",43605,2001,1828
"La Veta",44100,2001,895
"Lafayette",41835,2001,23938
"Lake City",42330,2001,386
"Lakeside",42495,2001,18
"Lakewood",43000,2001,143765
"Lamar",43110,2001,8652
"Larkspur",43550,2001,208
"Las Animas",43660,2001,2726
"Leadville",44320,2001,2754
"Limon",44980,2001,2076
"Littleton",45255,2001,41017
"Lochbuie",45530,2001,2532
"Log Lane Village",45695,2001,1002
"Lone Tree",45955,2001,7333
"Longmont",45970,2001,76083
"Louisville",46355,2001,19083
"Loveland",46465,2001,54465
"Lyons",47070,2001,1642
"Manassa",48060,2001,1044
"Mancos",48115,2001,1121
"Manitou Springs",48445,2001,4997
"Manzanola",48500,2001,509
"Marble",48555,2001,109
"Mead",49600,2001,2088
"Meeker",49875,2001,2190
"Merino",50040,2001,275
"Milliken",50480,2001,3478
"Minturn",50920,2001,1094
"Moffat",51250,2001,114
"Monte Vista",51635,2001,4612
"Montezuma",51690,2001,44
"Montrose",51745,2001,13485
"Monument",51800,2001,2505
"Morrison",52075,2001,428
"Mount Crested Butte",52570,2001,774
"Mountain View",52350,2001,556
"Mountain Village",52550,2001,1103
"Naturita",53120,2001,632
"Nederland",53175,2001,1428
"New Castle",53395,2001,2403
"Northglenn",54330,2001,33884
"Norwood",54880,2001,469
"Nucla",54935,2001,741
"Nunn",55045,2001,474
"Oak Creek",55155,2001,848
"Olathe",55540,2001,1652
"Olney Springs",55705,2001,372
"Ophir",55870,2001,117
"Orchard City",55980,2001,2897
"Ordway",56145,2001,1190
"Otis",56365,2001,525
"Ouray",56420,2001,832
"Ovid",56475,2001,331
"Pagosa Springs",56860,2001,1573
"Palisade",56970,2001,2619
"Palmer Lake",57025,2001,2223
"Paoli",57245,2001,41
"Paonia",57300,2001,1553
"Parachute",57400,2001,1005
"Parker",57630,2001,27253
"Peetz",58235,2001,241
"Pierce",59005,2001,868
"Pitkin",59830,2001,116
"Platteville",60160,2001,2417
"Poncha Springs",60600,2001,515
"Pritchett",61315,2001,139
"Pueblo",62000,2001,102764
"Ramah",62660,2001,119
"Rangely",62880,2001,2076
"Raymer",63045,2001,91
"Red Cliff",63265,2001,299
"Rico",64090,2001,214
"Ridgway",64200,2001,731
"Rifle",64255,2001,7132
"Rockvale",64970,2001,435
"Rocky Ford",65190,2001,4195
"Romeo",65740,2001,383
"Rye",66895,2001,195
"Saguache",67005,2001,564
"Salida",67280,2001,5474
"San Luis",68105,2001,745
"Sanford",67830,2001,831
"Sawpit",68655,2001,27
"Sedgwick",68930,2001,183
"Seibert",69040,2001,192
"Severance",69150,2001,776
"Sheridan",69645,2001,5610
"Sheridan Lake",69700,2001,68
"Silt",70195,2001,1930
"Silver Cliff",70250,2001,545
"Silver Plume",70360,2001,201
"Silverthorne",70525,2001,3584
"Silverton",70580,2001,536
"Simla",70635,2001,680
"Snowmass Village",71755,2001,2555
"South Fork",72395,2001,578
"Springfield",73330,2001,1564
"Starkville",73715,2001,117
"Steamboat Springs",73825,2001,10483
"Sterling",73935,2001,13933
"Stratton",74485,2001,664
"Sugar City",74815,2001,267
"Superior",75640,2001,10357
"Swink",75970,2001,683
"Telluride",76795,2001,2335
"Thornton",77290,2001,87777
"Timnath",77510,2001,287
"Trinidad",78610,2001,9146
"Two Buttes",79270,2001,65
"Vail",80040,2001,4807
"Victor",80865,2001,433
"Vilas",81030,2001,111
"Vona",81690,2001,97
"Walden",82130,2001,727
"Walsenburg",82350,2001,4229
"Walsh",82460,2001,701
"Ward",82735,2001,169
"Wellington",83230,2001,2921
"Westcliffe",83450,2001,445
"Westminster",83835,2001,102211
"Wheat Ridge",84440,2001,32331
"Wiggins",84770,2001,861
"Wiley",85045,2001,468
"Williamsburg",85155,2001,702
"Windsor",85485,2001,11036
"Winter Park",85705,2001,851
"Woodland Park",86090,2001,7004
"Wray",86310,2001,2206
"Yampa",86475,2001,441
"Yuma",86750,2001,3323
"Aguilar",760,2002,589
"Akron",925,2002,1898
"Alamosa",1090,2002,8648
"Alma",1530,2002,246
"Antonito",2355,2002,869
"Arriba",3235,2002,236
"Arvada",3455,2002,101913
"Aspen",3620,2002,6364
"Ault",3950,2002,1414
"Aurora",4000,2002,284051
"Avon",4110,2002,6141
"Basalt",4935,2002,3074
"Bayfield",5265,2002,1734
"Bennett",6090,2002,2107
"Berthoud",6255,2002,5104
"Bethune",6530,2002,230
"Black Hawk",7025,2002,115
"Blanca",7190,2002,401
"Blue River",7410,2002,710
"Bonanza City",7571,2002,15
"Boone",7795,2002,331
"Boulder",7850,2002,98078
"Bow Mar",8070,2002,830
"Branson",8345,2002,77
"Breckenridge",8400,2002,3284
"Brighton",8675,2002,23569
"Brookside",9115,2002,222
"Broomfield",9280,2002,42432
"Brush",9555,2002,5230
"Buena Vista",10105,2002,2319
"Burlington",10600,2002,3964
"Calhan",11260,2002,873
"Campo",11645,2002,140
"Canon City",11810,2002,16046
"Carbondale",12045,2002,5473
"Castle Pines",12390,2002,7090
"Castle Rock",12415,2002,27615
"Cedaredge",12635,2002,1940
"Centennial",12815,2002,100352
"Center",12855,2002,2386
"Central City",12910,2002,510
"Cheraw",13460,2002,220
"Cherry Hills Village",13845,2002,6124
"Cheyenne Wells",14175,2002,986
"Coal Creek",15330,2002,356
"Cokedale",15550,2002,140
"Collbran",15605,2002,622
"Colorado Springs",16000,2002,376456
"Columbine Valley",16385,2002,1144
"Commerce City",16495,2002,23473
"Cortez",17375,2002,8138
"Craig",17760,2002,9110
"Crawford",17925,2002,373
"Creede",14765,2002,354
"Crested Butte",18310,2002,1507
"Crestone",18420,2002,95
"Cripple Creek",18530,2002,1135
"Crook",18640,2002,135
"Crowley",18750,2002,177
"Dacono",19080,2002,3157
"De Beque",19355,2002,467
"Deer Trail",19630,2002,583
"Del Norte",19795,2002,1835
"Delta",19850,2002,8006
"Denver",20000,2002,559090
"Dillon",20440,2002,821
"Dinosaur",20495,2002,327
"Dolores",20770,2002,864
"Dove Creek",21265,2002,705
"Durango",22035,2002,15333
"Eads",22145,2002,715
"Eagle",22200,2002,3353
"Eaton",22860,2002,3498
"Eckley",23025,2002,273
"Edgewater",23135,2002,5401
"Elizabeth",23740,2002,1491
"Empire",24620,2002,382
"Englewood",24785,2002,33193
"Erie",24950,2002,8741
"Estes Park",25115,2002,5626
"Evans",25280,2002,13454
"Fairplay",25610,2002,647
"Federal Heights",26270,2002,11569
"Firestone",26600,2002,4630
"Flagler",26765,2002,629
"Fleming",26875,2002,459
"Florence",27040,2002,3803
"Fort Collins",27425,2002,127033
"Fort Lupton",27700,2002,7225
"Fort Morgan",27810,2002,11182
"Fountain",27865,2002,17059
"Fowler",27975,2002,1181
"Foxfield",28105,2002,705
"Fraser",28305,2002,906
"Frederick",28360,2002,4619
"Frisco",28690,2002,2744
"Fruita",28745,2002,7498
"Garden City",29185,2002,311
"Genoa",29680,2002,197
"Georgetown",29735,2002,1097
"Gilcrest",29955,2002,1135
"Glendale",30340,2002,4782
"Glenwood Springs",30780,2002,8401
"Golden",30835,2002,17242
"Granada",31550,2002,609
"Granby",31605,2002,1919
"Grand Junction",31660,2002,47395
"Grand Lake",31715,2002,424
"Greeley",32155,2002,81774
"Green Mountain Falls",32650,2002,710
"Greenwood Village",33035,2002,11490
"Grover",33310,2002,147
"Gunnison",33640,2002,5538
"Gypsum",33695,2002,4652
"Hartman",34520,2002,102
"Haswell",34740,2002,81
"Haxtun",34960,2002,993
"Hayden",35070,2002,1646
"Hillrose",36610,2002,257
"Holly",37215,2002,1006
"Holyoke",37270,2002,2284
"Hooper",37380,2002,118
"Hot Sulphur Springs",37600,2002,550
"Hotchkiss",37545,2002,997
"Hudson",37820,2002,1578
"Hugo",37875,2002,856
"Idaho Springs",38370,2002,1901
"Ignacio",38535,2002,811
"Iliff",38590,2002,234
"Jamestown",39195,2002,291
"Johnstown",39855,2002,5256
"Julesburg",39965,2002,1430
"Keenesburg",40185,2002,1076
"Kersey",40515,2002,1372
"Kim",40570,2002,69
"Kiowa",40790,2002,632
"Kit Carson",41010,2002,250
"Kremmling",41560,2002,1552
"La Jara",42055,2002,882
"La Junta",42110,2002,7344
"La Salle",43605,2002,1775
"La Veta",44100,2002,885
"Lafayette",41835,2002,23817
"Lake City",42330,2002,391
"Lakeside",42495,2002,17
"Lakewood",43000,2002,142967
"Lamar",43110,2002,8605
"Larkspur",43550,2002,198
"Las Animas",43660,2002,2799
"Leadville",44320,2002,2705
"Limon",44980,2002,2079
"Littleton",45255,2002,41509
"Lochbuie",45530,2002,2798
"Log Lane Village",45695,2002,989
"Lone Tree",45955,2002,7841
"Longmont",45970,2002,78222
"Louisville",46355,2002,18753
"Loveland",46465,2002,56301
"Lyons",47070,2002,1635
"Manassa",48060,2002,1053
"Mancos",48115,2002,1131
"Manitou Springs",48445,2002,4977
"Manzanola",48500,2002,493
"Marble",48555,2002,109
"Mead",49600,2002,2107
"Meeker",49875,2002,2221
"Merino",50040,2002,285
"Milliken",50480,2002,4034
"Minturn",50920,2002,1105
"Moffat",51250,2002,113
"Monte Vista",51635,2002,4601
"Montezuma",51690,2002,45
"Montrose",51745,2002,13946
"Monument",51800,2002,3136
"Morrison",52075,2002,426
"Mount Crested Butte",52570,2002,763
"Mountain View",52350,2002,546
"Mountain Village",52550,2002,1160
"Naturita",53120,2002,626
"Nederland",53175,2002,1428
"New Castle",53395,2002,2671
"Northglenn",54330,2002,35879
"Norwood",54880,2002,479
"Nucla",54935,2002,732
"Nunn",55045,2002,476
"Oak Creek",55155,2002,855
"Olathe",55540,2002,1674
"Olney Springs",55705,2002,368
"Ophir",55870,2002,121
"Orchard City",55980,2002,2904
"Ordway",56145,2002,1174
"Otis",56365,2002,549
"Ouray",56420,2002,849
"Ovid",56475,2002,335
"Pagosa Springs",56860,2002,1559
"Palisade",56970,2002,2645
"Palmer Lake",57025,2002,2239
"Paoli",57245,2002,40
"Paonia",57300,2002,1543
"Parachute",57400,2002,1017
"Parker",57630,2002,31047
"Peetz",58235,2002,234
"Pierce",59005,2002,854
"Pitkin",59830,2002,107
"Platteville",60160,2002,2425
"Poncha Springs",60600,2002,513
"Pritchett",61315,2002,136
"Pueblo",62000,2002,103553
"Ramah",62660,2002,119
"Rangely",62880,2002,2092
"Raymer",63045,2002,90
"Red Cliff",63265,2002,298
"Rico",64090,2002,221
"Ridgway",64200,2002,728
"Rifle",64255,2002,7312
"Rockvale",64970,2002,436
"Rocky Ford",65190,2002,4131
"Romeo",65740,2002,389
"Rye",66895,2002,190
"Saguache",67005,2002,561
"Salida",67280,2002,5423
"San Luis",68105,2002,735
"Sanford",67830,2002,850
"Sawpit",68655,2002,26
"Sedgwick",68930,2002,182
"Seibert",69040,2002,191
"Severance",69150,2002,971
"Sheridan",69645,2002,5579
"Sheridan Lake",69700,2002,70
"Silt",70195,2002,2068
"Silver Cliff",70250,2002,558
"Silver Plume",70360,2002,200
"Silverthorne",70525,2002,3639
"Silverton",70580,2002,566
"Simla",70635,2002,662
"Snowmass Village",71755,2002,2512
"South Fork",72395,2002,559
"Springfield",73330,2002,1531
"Starkville",73715,2002,110
"Steamboat Springs",73825,2002,10591
"Sterling",73935,2002,13710
"Stratton",74485,2002,672
"Sugar City",74815,2002,267
"Superior",75640,2002,10553
"Swink",75970,2002,671
"Telluride",76795,2002,2342
"Thornton",77290,2002,93138
"Timnath",77510,2002,280
"Trinidad",78610,2002,9253
"Two Buttes",79270,2002,61
"Vail",80040,2002,4783
"Victor",80865,2002,426
"Vilas",81030,2002,110
"Vona",81690,2002,99
"Walden",82130,2002,718
"Walsenburg",82350,2002,4186
"Walsh",82460,2002,677
"Ward",82735,2002,171
"Wellington",83230,2002,3379
"Westcliffe",83450,2002,447
"Westminster",83835,2002,103277
"Wheat Ridge",84440,2002,31848
"Wiggins",84770,2002,861
"Wiley",85045,2002,462
"Williamsburg",85155,2002,709
"Windsor",85485,2002,11738
"Winter Park",85705,2002,836
"Woodland Park",86090,2002,7086
"Wray",86310,2002,2217
"Yampa",86475,2002,436
"Yuma",86750,2002,3432
"Aguilar",760,2003,588
"Akron",925,2003,1843
"Alamosa",1090,2003,8751
"Alma",1530,2003,257
"Antonito",2355,2003,832
"Arriba",3235,2003,234
"Arvada",3455,2003,101679
"Aspen",3620,2003,6418
"Ault",3950,2003,1412
"Aurora",4000,2003,285874
"Avon",4110,2003,6666
"Basalt",4935,2003,3167
"Bayfield",5265,2003,1758
"Bennett",6090,2003,2212
"Berthoud",6255,2003,4990
"Bethune",6530,2003,227
"Black Hawk",7025,2003,114
"Blanca",7190,2003,413
"Blue River",7410,2003,737
"Bonanza City",7571,2003,15
"Boone",7795,2003,329
"Boulder",7850,2003,96618
"Bow Mar",8070,2003,817
"Branson",8345,2003,78
"Breckenridge",8400,2003,3364
"Brighton",8675,2003,25758
"Brookside",9115,2003,226
"Broomfield",9280,2003,44960
"Brush",9555,2003,5260
"Buena Vista",10105,2003,2355
"Burlington",10600,2003,3961
"Calhan",11260,2003,844
"Campo",11645,2003,136
"Canon City",11810,2003,16119
"Carbondale",12045,2003,5533
"Castle Pines",12390,2003,8091
"Castle Rock",12415,2003,30258
"Cedaredge",12635,2003,1982
"Centennial",12815,2003,98954
"Center",12855,2003,2369
"Central City",12910,2003,509
"Cheraw",13460,2003,221
"Cherry Hills Village",13845,2003,6039
"Cheyenne Wells",14175,2003,967
"Coal Creek",15330,2003,365
"Cokedale",15550,2003,138
"Collbran",15605,2003,630
"Colorado Springs",16000,2003,376080
"Columbine Valley",16385,2003,1147
"Commerce City",16495,2003,24960
"Cortez",17375,2003,8221
"Craig",17760,2003,9012
"Crawford",17925,2003,382
"Creede",14765,2003,361
"Crested Butte",18310,2003,1467
"Crestone",18420,2003,101
"Cripple Creek",18530,2003,1143
"Crook",18640,2003,131
"Crowley",18750,2003,175
"Dacono",19080,2003,3250
"De Beque",19355,2003,463
"Deer Trail",19630,2003,570
"Del Norte",19795,2003,1846
"Delta",19850,2003,8061
"Denver",20000,2003,560348
"Dillon",20440,2003,820
"Dinosaur",20495,2003,324
"Dolores",20770,2003,879
"Dove Creek",21265,2003,699
"Durango",22035,2003,15438
"Eads",22145,2003,705
"Eagle",22200,2003,3486
"Eaton",22860,2003,3687
"Eckley",23025,2003,275
"Edgewater",23135,2003,5321
"Elizabeth",23740,2003,1480
"Empire",24620,2003,378
"Englewood",24785,2003,32498
"Erie",24950,2003,9559
"Estes Park",25115,2003,5583
"Evans",25280,2003,14835
"Fairplay",25610,2003,661
"Federal Heights",26270,2003,11370
"Firestone",26600,2003,5636
"Flagler",26765,2003,610
"Fleming",26875,2003,459
"Florence",27040,2003,3814
"Fort Collins",27425,2003,128517
"Fort Lupton",27700,2003,7172
"Fort Morgan",27810,2003,11211
"Fountain",27865,2003,17681
"Fowler",27975,2003,1191
"Foxfield",28105,2003,689
"Fraser",28305,2003,952
"Frederick",28360,2003,5282
"Frisco",28690,2003,2782
"Fruita",28745,2003,7990
"Garden City",29185,2003,295
"Genoa",29680,2003,191
"Georgetown",29735,2003,1104
"Gilcrest",29955,2003,1110
"Glendale",30340,2003,4647
"Glenwood Springs",30780,2003,8523
"Golden",30835,2003,17457
"Granada",31550,2003,593
"Granby",31605,2003,2091
"Grand Junction",31660,2003,48606
"Grand Lake",31715,2003,427
"Greeley",32155,2003,83478
"Green Mountain Falls",32650,2003,685
"Greenwood Village",33035,2003,12634
"Grover",33310,2003,144
"Gunnison",33640,2003,5498
"Gypsum",33695,2003,4700
"Hartman",34520,2003,101
"Haswell",34740,2003,79
"Haxtun",34960,2003,983
"Hayden",35070,2003,1655
"Hillrose",36610,2003,259
"Holly",37215,2003,992
"Holyoke",37270,2003,2276
"Hooper",37380,2003,117
"Hot Sulphur Springs",37600,2003,546
"Hotchkiss",37545,2003,987
"Hudson",37820,2003,1553
"Hugo",37875,2003,842
"Idaho Springs",38370,2003,1895
"Ignacio",38535,2003,792
"Iliff",38590,2003,238
"Jamestown",39195,2003,287
"Johnstown",39855,2003,5952
"Julesburg",39965,2003,1437
"Keenesburg",40185,2003,1103
"Kersey",40515,2003,1372
"Kim",40570,2003,69
"Kiowa",40790,2003,638
"Kit Carson",41010,2003,248
"Kremmling",41560,2003,1553
"La Jara",42055,2003,847
"La Junta",42110,2003,7360
"La Salle",43605,2003,1775
"La Veta",44100,2003,878
"Lafayette",41835,2003,23467
"Lake City",42330,2003,382
"Lakeside",42495,2003,15
"Lakewood",43000,2003,142260
"Lamar",43110,2003,8504
"Larkspur",43550,2003,195
"Las Animas",43660,2003,2857
"Leadville",44320,2003,2649
"Limon",44980,2003,2111
"Littleton",45255,2003,41559
"Lochbuie",45530,2003,3016
"Log Lane Village",45695,2003,977
"Lone Tree",45955,2003,8374
"Longmont",45970,2003,79135
"Louisville",46355,2003,18311
"Loveland",46465,2003,57425
"Lyons",47070,2003,1618
"Manassa",48060,2003,1013
"Mancos",48115,2003,1149
"Manitou Springs",48445,2003,4871
"Manzanola",48500,2003,490
"Marble",48555,2003,110
"Mead",49600,2003,2157
"Meeker",49875,2003,2188
"Merino",50040,2003,294
"Milliken",50480,2003,4637
"Minturn",50920,2003,1087
"Moffat",51250,2003,114
"Monte Vista",51635,2003,4676
"Montezuma",51690,2003,45
"Montrose",51745,2003,14622
"Monument",51800,2003,3471
"Morrison",52075,2003,424
"Mount Crested Butte",52570,2003,748
"Mountain View",52350,2003,535
"Mountain Village",52550,2003,1151
"Naturita",53120,2003,615
"Nederland",53175,2003,1418
"New Castle",53395,2003,2971
"Northglenn",54330,2003,35325
"Norwood",54880,2003,473
"Nucla",54935,2003,725
"Nunn",55045,2003,474
"Oak Creek",55155,2003,849
"Olathe",55540,2003,1695
"Olney Springs",55705,2003,361
"Ophir",55870,2003,125
"Orchard City",55980,2003,2917
"Ordway",56145,2003,1150
"Otis",56365,2003,533
"Ouray",56420,2003,860
"Ovid",56475,2003,344
"Pagosa Springs",56860,2003,1557
"Palisade",56970,2003,2675
"Palmer Lake",57025,2003,2215
"Paoli",57245,2003,40
"Paonia",57300,2003,1525
"Parachute",57400,2003,1011
"Parker",57630,2003,34276
"Peetz",58235,2003,233
"Pierce",59005,2003,856
"Pitkin",59830,2003,100
"Platteville",60160,2003,2432
"Poncha Springs",60600,2003,607
"Pritchett",61315,2003,137
"Pueblo",62000,2003,103803
"Ramah",62660,2003,119
"Rangely",62880,2003,2059
"Raymer",63045,2003,90
"Red Cliff",63265,2003,297
"Rico",64090,2003,228
"Ridgway",64200,2003,728
"Rifle",64255,2003,7453
"Rockvale",64970,2003,433
"Rocky Ford",65190,2003,4134
"Romeo",65740,2003,379
"Rye",66895,2003,184
"Saguache",67005,2003,550
"Salida",67280,2003,5306
"San Luis",68105,2003,744
"Sanford",67830,2003,826
"Sawpit",68655,2003,33
"Sedgwick",68930,2003,179
"Seibert",69040,2003,185
"Severance",69150,2003,1293
"Sheridan",69645,2003,5549
"Sheridan Lake",69700,2003,74
"Silt",70195,2003,2107
"Silver Cliff",70250,2003,615
"Silver Plume",70360,2003,199
"Silverthorne",70525,2003,3684
"Silverton",70580,2003,579
"Simla",70635,2003,676
"Snowmass Village",71755,2003,2506
"South Fork",72395,2003,551
"Springfield",73330,2003,1522
"Starkville",73715,2003,102
"Steamboat Springs",73825,2003,10755
"Sterling",73935,2003,13816
"Stratton",74485,2003,663
"Sugar City",74815,2003,263
"Superior",75640,2003,10957
"Swink",75970,2003,676
"Telluride",76795,2003,2279
"Thornton",77290,2003,97102
"Timnath",77510,2003,273
"Trinidad",78610,2003,9318
"Two Buttes",79270,2003,58
"Vail",80040,2003,4715
"Victor",80865,2003,419
"Vilas",81030,2003,111
"Vona",81690,2003,97
"Walden",82130,2003,714
"Walsenburg",82350,2003,4295
"Walsh",82460,2003,667
"Ward",82735,2003,166
"Wellington",83230,2003,3624
"Westcliffe",83450,2003,454
"Westminster",83835,2003,103546
"Wheat Ridge",84440,2003,31338
"Wiggins",84770,2003,911
"Wiley",85045,2003,453
"Williamsburg",85155,2003,712
"Windsor",85485,2003,12261
"Winter Park",85705,2003,844
"Woodland Park",86090,2003,7011
"Wray",86310,2003,2251
"Yampa",86475,2003,432
"Yuma",86750,2003,3505
"Aguilar",760,2004,568
"Akron",925,2004,1843
"Alamosa",1090,2004,8812
"Alma",1530,2004,264
"Antonito",2355,2004,835
"Arriba",3235,2004,223
"Arvada",3455,2004,101605
