LENGTH,WEIGHT,DIV,WDID,NAME,SHAPE_Leng
39950.24271320000,0.00000000000,1,0400530,LOUDEN DITCH,39950.24351920000
1483.12447825000,0.00000000000,1,0500587,RICE DITCH,1483.12453537000
742.05703002400,0.00000000000,1,0700650,RHODES SOUTH DITCH,742.05686698800
878.25525646100,0.00000000000,1,0500831,COFFIN DAVIS DRY CR DIVR,878.25531440300
3071.68186495000,0.00000000000,1,0600902,NEW DRY CR CARRIER DITCH,3071.68187682000
19803.55146080000,0.00000000000,1,0300905,NORTH POUDRE SUPPLY CNL,19803.55146890000
3545.15184855000,0.00000000000,1,0500570,BADER DITCH 1 & 2,3545.15200622000
4775.07140876000,0.00000000000,1,2300680,PRINCE DITCH,4775.07147720000
4.67503104283,0.00000000000,1,0100519,TREMONT DITCH,4.67501883899
230.68715730300,0.00000000000,1,0100517,DEUEL SNYDER CANAL,230.68711721700
987.13782330300,0.00000000000,1,2300789,WADLEY DITCH 3,987.13780686500
1660.24852091000,0.00000000000,1,0500564,LAKE DITCH,1660.24849739000
5781.80259567000,0.00000000000,1,0500520,SOUTH LEDGE DITCH,5781.80281106000
1365.63122176000,0.00000000000,1,2300938,CHEAPROCKS DITCH,1365.63120190000
2958.41982227000,0.00000000000,1,0200874,YOXALL DITCH,2958.41982683000
560.74678762700,0.00000000000,1,2300940,MICHAEL A MAHONEY D,560.74680134100
856.52667119500,0.00000000000,1,0200812,LUPTON BOTTOM DITCH,856.52666749300
12508.00697000000,0.00000000000,1,0500529,SWEDE DITCH,12508.00680490000
372.54008735500,0.00000000000,1,0900741,HICKS NO 5 DITCH,372.54004266700
1134.09033248000,0.00000000000,1,8000794,FLUME DITCH,1134.09033415000
785.70319445900,0.00000000000,1,0900798,LUDLOW FLOWER DITCH,785.70324562800
1345.28485738000,0.00000000000,1,0600576,ENTERPRISE DITCH,1345.28478086000
2178.99306843000,0.00000000000,1,0600913,KINNEAR DITCH RES,2178.99305280000
5416.87173657000,0.00000000000,1,2300903,HARLAND DITCH,5416.87158605000
2914.43726242000,0.00000000000,1,0500532,FOOTHILLS INLET,2914.43729029000
683.25574880000,0.00000000000,1,6400532,DAVIS BROS DITCH,683.25580694000
4767.41095434000,0.00000000000,1,0400501,BARNES DITCH,4767.41092532000
3822.90781011000,0.00000000000,1,0400588,BOULD LARIM CO IRR MFG D,3822.90783510000
3432.31448145000,0.00000000000,1,0500550,PECK DITCH,3432.31447684000
3952.87681996000,0.00000000000,1,4800558,LA GARDE DITCH 1,3952.87686721000
7421.93459146000,0.00000000000,1,0500527,ROUGH READY DITCH,7421.93459712000
929.93873064900,0.00000000000,1,0500530,SMEAD DITCH,929.93863481900
1477.98415502000,0.00000000000,1,0801215,CURTIS DITCH,1477.98410576000
542.31669364600,0.00000000000,1,0700525,BOYLES DITCH,542.31675087800
